Date,avg temp,max temp,min temp,rainFall,price
2020-06-12,23.3,27.6,20.1,10.1,4144
2020-06-11,24.4,30,20.6,10.3,4103
2020-06-10,24.9,32,19.5,12.2,4134
2020-06-09,25.5,32.9,17.9,0,4212
2020-06-08,24.1,31.4,16.9,0,4268
2020-06-05,23,29.2,18.4,0,4438
2020-06-04,23.8,29.7,18.7,0,4616
2020-06-03,21.9,27.4,16.9,0.2,4565
2020-06-02,19.3,25.2,13,0.5,4679
2020-06-01,20.6,25.9,15.6,0.3,4770
2020-05-29,19.3,26.2,12.5,0,4667
2020-05-28,18.1,24.7,11.8,0,4450
2020-05-27,18.3,24.5,13.2,0,4497
2020-05-26,18.2,24.3,14,0.4,4449
2020-05-25,17.7,22.4,13.8,0,4346
2020-05-22,16.8,22.2,12.3,0.2,4415
2020-05-21,15.4,21.2,9.4,0,4339
2020-05-20,13.7,19.2,8.6,0.3,4349
2020-05-19,13.4,17.1,10.5,8.3,4306
2020-05-18,18,23.2,14,18.4,4324
2020-05-15,15.9,18.9,14.3,17.8,4198
2020-05-14,18.6,26,10.4,0,4614
2020-05-13,16.1,22.9,8.6,0,4729
2020-05-12,16.3,21.7,11.7,0.3,4926
2020-05-11,18.1,24.4,12.1,0.3,4952
2020-05-08,17.1,23.7,9.2,3.6,6411
2020-05-07,16.9,23.5,10,0,6173
2020-05-06,17.7,25.5,11.2,0,5605
2020-05-04,19,26.2,13.5,0,5312
2020-04-29,14.8,22.9,7,0,5109
2020-04-28,12.8,20.3,4,0,4909
2020-04-27,11.2,17.9,4.4,0.1,4678
2020-04-24,10,16,2.6,0,4552
2020-04-23,8.4,14.3,3,0,4441
2020-04-22,7.2,11.5,3.8,0,4419
2020-04-21,8.9,13.9,4.9,0,4403
2020-04-20,11.2,16.1,7.7,0.5,4403
2020-04-17,11.5,15.3,8.6,13.8,4403
2020-04-16,13,20.1,5.2,0,4421
2020-04-14,11.8,21,2,0,4421
2020-04-13,9.2,16.1,3.4,0,4421
2020-04-10,9.4,14.4,4.9,0,4449
2020-04-09,8.7,15.5,1.3,0,4449
2020-04-08,9.7,15.9,3.9,0.1,4449
2020-04-07,11.6,18.7,4.1,0,4449
2020-04-06,8.9,16.9,-0.2,0,4439
2020-04-03,10.4,18,2.8,0,4430
2020-04-02,9.3,16.8,1.9,0,4458
2020-04-01,10.6,17.4,5.4,0.7,4458
2020-03-31,11,18.9,2.6,0,4430
2020-03-30,9.9,16.9,4,0,4459
2020-03-27,11.4,16.3,6.4,5.8,4476
2020-03-26,13.2,18.2,7.6,7.5,4476
2020-03-25,11.5,19.6,2.5,0,4292
2020-03-24,9.3,17.2,1.9,0,4292
2020-03-23,9.6,17.2,2,0,4292
2020-03-20,9.2,15.5,2.7,0,4292
2020-03-19,9.5,15.6,4.3,0.1,4297
2020-03-18,9.5,17.7,1.3,0,4325
2020-03-17,7.2,13.5,0.6,0.1,4325
2020-03-16,4.2,10.3,-2.1,0.3,4325
2020-03-13,6.9,13,1.3,0,4308
2020-03-12,6.5,14.7,-1.8,0,4308
2020-03-11,4.6,9.5,0.3,0,4331
2020-03-10,7.3,9.8,4.3,9.3,4331
2020-03-09,8.6,14.8,1.4,3.3,4340
2020-03-06,3.6,11.8,-4.2,0,4326
2020-03-05,2.2,8.3,-2.5,0,4311
2020-03-04,4.1,8.4,0.1,0,4311
2020-03-03,5.9,12,-0.1,0.1,4328
2020-03-02,5.1,9.6,1.6,0.1,4376
2020-02-28,4.2,6.5,1.4,2.6,4296
2020-02-27,5.1,10.1,1.1,0.1,4296
2020-02-26,6.9,11.8,2.9,1.2,4296
2020-02-25,7.3,9.8,5.5,27.7,4396
2020-02-24,6.9,14.7,-1.6,0.2,4381
2020-02-21,6.8,13.9,-0.6,1.7,4356
2020-02-20,4.7,12.3,-1.3,0,4339
2020-02-19,2.1,9.2,-4.6,0,4339
2020-02-18,-1.7,4,-6.8,0,4315
2020-02-17,-3,-0.5,-5.2,1.3,4336
2020-02-14,7.8,15.8,3,0,4336
2020-02-13,8,12.5,3.5,0.1,4360
2020-02-12,7.6,10,5,13.3,4360
2020-02-11,5.4,13.5,-3.2,0.1,4360
2020-02-10,3.7,10.8,-2,0,4379
2020-02-07,-0.4,5.3,-6.6,0,4418
2020-02-06,-4.2,2,-10.2,0,4418
2020-02-05,-3.6,1,-7.4,0,4435
2020-02-04,0.1,6.3,-6.2,0.3,4437
2020-02-03,1.3,5.7,-2.8,0,4468
2020-01-31,3,7.8,-0.7,0,4550
2020-01-30,4.3,8.8,0.9,0.9,4574
2020-01-29,5.4,9.4,2.4,0.9,4580
2020-01-28,6.4,10.2,3.1,1.1,4708
2020-01-23,5.1,10.2,1.6,2,4597
2020-01-22,2.9,5.6,-0.2,4.4,4597
2020-01-21,0.4,6.9,-5.3,0,4629
2020-01-20,2.3,6.8,-1.6,0,4605
2020-01-17,0.5,6.7,-3.7,0.2,4584
2020-01-16,-0.6,5.6,-5.3,0,4584
2020-01-15,-1.2,4.2,-5.4,0,4606
2020-01-14,-0.6,4.5,-4.1,0,4592
2020-01-13,0.1,3.7,-3.2,0,4597
2020-01-10,0.7,7.3,-4,0,4690
2020-01-09,1.6,5.2,-1.6,0,4629
2020-01-08,5.2,11.4,2.9,4.6,4627
2020-01-07,8.7,13.4,4.8,42.4,4627
2020-01-06,3.2,5.6,-0.9,9.4,4613
2020-01-03,1.7,7.4,-2.5,0,4591
2020-01-02,1.1,6,-3.2,0,4584
2019-12-31,-4.1,0.2,-7,0.1,4547
2019-12-30,4.7,9.5,-0.1,0.9,4502
2019-12-27,0.2,4.8,-3.6,0,4474
2019-12-26,3.3,5.7,1.1,1.2,4495
2019-12-24,1.6,8.6,-2.4,0,4575
2019-12-23,3.5,8.4,-1.3,0.7,4589
2019-12-20,0.7,5.3,-3.2,0.1,4616
2019-12-19,1.9,6.7,-1.5,0,4592
2019-12-18,4.4,8.4,1.5,0.3,4616
2019-12-17,8,12.1,3.5,2.2,4632
2019-12-16,6.7,13.9,0.6,0,4656
2019-12-13,1.2,7.8,-5,0.1,4680
2019-12-12,1.4,5.9,-2.7,0,4693
2019-12-11,6.7,13,1.6,0.3,4650
2019-12-10,6.1,13,1.1,0.4,4617
2019-12-09,2.5,9.7,-4.1,0.1,4651
2019-12-05,0,4.6,-4.7,0,4552
2019-12-04,3.9,9.2,-0.6,0.1,4569
2019-12-03,2,6.4,-3.1,0.4,4553
2019-12-02,3.3,6.7,-0.1,0.2,4625
2019-11-29,3.1,9.8,-1.5,0,4594
2019-11-28,4.6,10.4,0.1,2.3,4680
2019-11-27,6,9.5,2.4,0.8,4756
2019-11-26,7.5,13.4,2.2,0.3,4691
2019-11-25,5.7,10.6,3.1,2.7,4655
2019-11-22,8.9,17.3,2.4,0,4600
2019-11-21,4.7,12.1,-3,0,4605
2019-11-20,2.2,8.7,-2.5,0,4645
2019-11-19,3.3,6.8,0.1,0.1,4519
2019-11-18,8.4,16.2,3,12.8,4450
2019-11-15,6.8,13.5,-1.5,3.3,4345
2019-11-14,3.3,8.4,-1.1,0,4262
2019-11-13,8.6,13.5,3.3,2.7,4275
2019-11-12,9.2,16.3,4.3,0,4200
2019-11-11,11.7,16.7,7.4,1,4299
2019-11-08,7.5,15.2,1.8,0,4399
2019-11-07,10.4,16.8,5.2,0,4739
2019-11-06,10.9,18.5,5,0,4746
2019-11-05,11.3,18.8,5.6,0,4841
2019-11-04,12.1,18.7,7.2,0.1,5037
2019-11-01,14,21.6,8.5,0,5027
2019-10-31,12.9,20.4,5.5,0,5141
2019-10-30,10.8,18.1,5.1,0,5327
2019-10-29,12.9,18.5,7.8,0.7,5390
2019-10-28,11.1,18.3,3.9,0.2,5710
2019-10-25,16.8,22.6,11.8,0.3,5680
2019-10-24,17.2,21.9,13.5,1.8,6014
2019-10-23,15.7,19.7,11.6,0.1,6149
2019-10-22,15.6,22.8,9.9,0,6291
2019-10-21,15,22.9,9.1,0,6417
2019-10-18,15,19.3,10.6,4.3,6531
2019-10-17,13.7,19.8,9.2,0,6578
2019-10-16,13,20.2,7.8,0,6626
2019-10-15,13.1,18.6,8.3,1,6786
2019-10-14,14.4,21.2,9,2.6,6826
2019-10-11,17.7,24.7,11.4,0,6968
2019-10-10,14.6,21.3,8.2,0,7122
2019-10-08,15.6,21.8,9.9,0.1,7437
2019-10-07,15.3,17.5,13.6,8.3,8004
2019-10-04,21.1,26.8,16.9,0.2,7876
2019-10-02,20.9,22.7,19.5,101.9,7328
2019-10-01,21.2,24.7,18,9.3,7177
2019-09-30,21.6,28.2,16.4,0.1,6903
2019-09-27,21.4,26.9,16.8,1.5,6674
2019-09-26,20.4,26.2,16,0,6641
2019-09-25,18.4,24.8,12.6,0,6492
2019-09-24,17.8,25,12.6,0,6162
2019-09-23,18.1,22.5,14.4,0.4,5663
2019-09-20,19.3,23.7,15,0,5622
2019-09-19,19.2,25.6,13.5,0,5496
2019-09-18,21,27.9,15.4,0,5221
2019-09-17,21.3,27.8,15.5,0,5208
2019-09-16,22.4,28.2,18.1,0.2,5260
2019-09-11,23.9,27.8,21.5,7.4,5193
2019-09-10,25.4,29.6,22.5,15.3,5125
2019-09-09,24.7,28.3,22.4,8,5015
2019-09-06,25.4,28.9,22.1,2.9,4784
2019-09-05,24.2,29,21.8,22,4570
2019-09-04,23.4,26.2,21.4,11.9,4045
2019-09-03,22.1,24.8,20.1,13.1,3919
2019-09-02,21.6,25.1,19.1,11.4,3883
2019-08-30,22.9,28.1,18.6,0.2,3758
2019-08-29,22.4,25.7,19.9,4.2,3730
2019-08-28,23.8,27.7,21,0.9,3636
2019-08-27,22.7,25.4,20.5,16.7,3618
2019-08-26,24.3,30,19,0.1,3602
2019-08-23,24.7,29.5,20.8,0,3602
2019-08-22,25.8,30.3,23,25.2,3583
2019-08-21,25.8,30.1,22.5,8.6,3429
2019-08-20,26,30.9,21.7,0.2,3486
2019-08-19,25.1,30.8,20,0.4,3432
2019-08-16,26.4,30.7,23.3,1.9,3396
2019-08-14,28.6,33,24.7,1.2,3440
2019-08-13,28.5,33.7,24.3,1.2,3444
2019-08-12,27.7,31,25.3,15.5,3417
2019-08-09,28.3,33.6,24.2,0.1,3415
2019-08-08,27.6,33.2,24.2,5.7,3391
2019-08-07,27.2,32.1,23.8,14.7,3287
2019-08-06,27.6,32.1,23.8,10.9,3301
2019-08-05,28.8,34.6,24.2,0.7,3296
2019-08-02,28.8,34.2,24.3,0.1,3293
2019-08-01,28.4,33.1,24.6,3.4,3312
2019-07-31,28.4,32.2,25.2,6,3338
2019-07-30,28.4,32.5,24.7,0.7,3334
2019-07-29,27.8,32.1,24.3,0.1,3313
2019-07-26,26.5,29.2,24.7,19,3261
2019-07-25,26.6,29.2,24.8,16.3,3275
2019-07-24,26.8,29.7,24.8,0.5,3216
2019-07-23,27.9,32.8,24.2,0,3238
2019-07-22,27,31.6,23.2,0.3,3209
2019-07-19,25.2,28.5,22.1,13.9,3214
2019-07-18,24.3,27.8,21.4,8.1,3205
2019-07-17,24.4,28.8,20.7,3.7,3146
2019-07-16,23.8,28.7,20.3,4.5,3209
2019-07-15,23.2,27.1,20.6,8.8,3181
2019-07-12,23.2,27.9,19.6,0.4,3176
2019-07-11,22.2,25.6,19.7,8.5,3090
2019-07-10,20.9,23.3,19.2,20.7,3075
2019-07-09,22.6,27,18.4,0.2,3056
2019-07-08,22.6,27.3,18.9,0.5,3060
2019-07-05,25.1,32,19.1,0,3062
2019-07-04,24.4,31.2,18.4,0,3077
2019-07-03,23.1,28.5,18.4,0,3027
2019-07-02,23.4,29.2,18.5,0,3038
2019-07-01,23.2,26.9,19.9,0.4,3031
2019-06-28,23.6,28.1,20.7,0.8,2999
2019-06-27,23.8,28.8,20.6,12,2924
2019-06-26,21.1,24.4,18,33.1,2906
2019-06-25,23.6,30.4,17.1,0,2901
2019-06-24,22.5,28.4,17.2,0.1,2913
2019-06-21,22.8,28.7,18.5,1.9,2887
2019-06-20,23.4,29.2,18.2,0,2891
2019-06-19,22.2,27.5,18.3,0.8,2824
2019-06-18,21.3,26.2,17.3,2.1,2774
2019-06-17,21.3,26.8,16.8,0,2722
2019-06-14,20.2,24.7,16.8,2.3,2692
2019-06-13,21.2,28,14.7,0,2651
2019-06-12,19.7,25.9,14.3,0,2562
2019-06-11,18.8,23.8,14.8,0.3,2477
2019-06-10,18.3,22.2,15.2,4.1,2477
2019-06-07,18.6,21.2,16.6,24.2,2477
2019-06-05,22.9,29.9,16.8,0,2413
2019-06-04,23.1,30.3,16.1,0,2385
2019-06-03,22,29.7,14,0,2375
2019-05-31,18.6,24,14.4,0.8,2361
2019-05-30,20.5,27.6,12.7,0.1,2366
2019-05-29,19.7,27.4,11.1,0,2219
2019-05-28,17.8,23.8,12.6,0,2219
2019-05-27,18.6,22.1,15.4,22.9,2209
2019-05-24,22.9,31.6,14,0,2282
2019-05-23,20.9,29,12.8,0,2249
2019-05-22,19.2,27.3,10.3,0,2272
2019-05-21,17,24.2,9,0,2265
2019-05-20,17,21,11.9,1.7,2620
2019-05-17,21.3,27.3,15,1.7,2531
2019-05-16,21.4,28.9,14.6,0,2458
2019-05-15,20.3,27.3,14.3,0,2448
2019-05-14,19.8,26.6,13.9,0,2448
2019-05-13,17.9,24.5,11.4,0,2428
2019-05-10,17.6,26.7,8.7,0,2425
2019-05-09,17.1,24.1,11.1,0,2425
2019-05-08,15.7,22.9,7.2,0,2425
2019-05-07,13.9,21.8,5.2,0,2357
2019-05-03,16.7,25.9,7.6,0,2316
2019-05-02,16,24.1,8.3,0,2324
2019-04-30,14.6,20.5,9.8,0.1,2311
2019-04-29,11.3,14.3,8,19.1,2311
2019-04-26,9.4,11.6,7.6,6.3,2288
2019-04-25,13.5,17,10.2,4.5,2288
2019-04-24,17.3,22,14.2,6.9,2296
2019-04-23,16.8,21.8,12.1,5.6,2280
2019-04-22,17.6,25.6,10.2,0,2280
2019-04-19,12.8,17.6,9.5,0,2276
2019-04-18,15.3,21.6,8.4,0,2276
2019-04-17,15.5,23,8.7,0.5,2276
2019-04-16,14.2,23.3,4.3,0,2276
2019-04-15,11.1,19.6,2.3,0,2284
2019-04-12,10.7,17.7,4.1,0.1,2274
2019-04-11,8.8,14.3,3.3,0,2299
2019-04-10,7.2,9.9,4.5,8.5,2312
2019-04-09,9.3,15.4,4.8,23.2,2282
2019-04-08,11.8,19.1,5.1,0,2269
2019-04-05,11.7,19,5.2,0,2246
2019-04-04,9.9,17.9,1.3,0,2231
2019-04-03,7.4,14.5,-0.4,0,2201
2019-04-02,6.7,13.4,-0.4,0,2201
2019-04-01,5.7,11.4,-0.1,0,2201
2019-03-29,10.6,17,5,0,2198
2019-03-28,10.6,16.1,6.6,0.6,2180
2019-03-27,12.8,19.9,4.8,0.1,2170
2019-03-26,10.5,18.7,3.2,0,2205
2019-03-25,7.2,13.8,0.4,0,2228
2019-03-22,5.2,10.5,1.6,0,2228
2019-03-21,9.8,15,4.5,2.1,2245
2019-03-20,11.4,17.2,5.3,16.1,2245
2019-03-19,10.7,19,2.2,0,2245
2019-03-18,7.5,15,-0.7,0,2233
2019-03-15,5.8,12.3,1,3.3,2230
2019-03-14,5.2,11.8,-2.4,0,2245
2019-03-13,3.9,9.4,-1.5,0,2263
2019-03-12,5.8,11.9,0.9,0.9,2263
2019-03-11,6.4,11.9,0.7,1.1,2276
2019-03-08,6.1,14.5,-1.3,0,2300
2019-03-07,6.5,12.1,2.1,0.5,2308
2019-03-06,8.8,14.3,4.7,1,2313
2019-03-05,8.2,14.4,1.2,0,2313
2019-03-04,8.8,15.2,3.9,0,2347
2019-02-28,6.8,13.4,1.4,0.1,2304
2019-02-27,7.1,11.8,3.4,0.4,2327
2019-02-26,5.4,12.8,-1.5,0,2322
2019-02-25,6,12.8,0.8,0,2322
2019-02-22,3.9,11.1,-1.5,0,2343
2019-02-21,2.7,9.4,-2.7,0,2367
2019-02-20,2.8,7,-0.5,0,2386
2019-02-19,2.9,5.7,0.6,16.3,2429
2019-02-18,2.2,7.5,-4.4,0.1,2444
2019-02-15,2,6,-1.5,0.4,2508
2019-02-14,0.6,6.5,-3.7,0.1,2508
2019-02-13,0.3,5.3,-4.1,0,2589
2019-02-12,0.1,6,-6,0,2584
2019-02-11,-0.8,3.9,-4.7,0,2584
2019-02-08,-2,3.2,-5.9,0,2640
2019-02-07,2.1,7.4,-3.9,0.5,2665
2019-02-01,-1.3,4.1,-6.7,0,2572
2019-01-31,0.3,4.7,-3.8,4.9,2577
2019-01-30,3.5,10.1,-3.1,0,2498
2019-01-29,0,8.1,-6.5,0,2498
2019-01-28,2.6,7.2,-2.6,0.2,2413
2019-01-25,-0.4,5.5,-5.1,0,2503
2019-01-24,0.7,8.2,-5.2,0,2517
2019-01-23,3.1,9.6,-2.2,0,2550
2019-01-22,2.6,9,-3.2,0,2550
2019-01-21,0.5,6.2,-5.5,0,2554
2019-01-18,0.8,8.1,-5.1,0,2578
2019-01-17,0.4,5.4,-4,0,2598
2019-01-16,-3.2,1.7,-7.9,0,2631
2019-01-15,0.9,6.1,-3.9,0.1,2692
2019-01-14,1,7.5,-4.1,0,2693
2019-01-11,2.1,8.1,-3.4,0,2756
2019-01-10,0.5,5.1,-3.4,0,2756
2019-01-09,-2.9,2.9,-8,0,2748
2019-01-08,-0.7,4.2,-4.8,0,2772
2019-01-07,-0.5,5.5,-6.3,0,2748
2019-01-04,-0.7,5.3,-7.3,0,2709
2019-01-03,-2.1,5,-7.7,0,2709
2019-01-02,-2.5,3.2,-7,0,2722
2018-12-31,-3.2,4,-9.9,0,2796
2018-12-28,-7,-2.7,-10.7,0.1,2796
2018-12-27,-4.8,-0.5,-8.1,0,2796
2018-12-26,2.5,6.9,-1,0,2796
2018-12-24,-0.3,5.1,-4.4,0,2789
2018-12-21,5.1,12.2,-1.3,0,2798
2018-12-20,4.2,10.5,-0.1,0,2838
2018-12-19,5.1,11.9,-0.6,0,2865
2018-12-18,2.5,8.5,-2.5,0,2850
2018-12-17,3.2,7.5,-1,0.1,2816
2018-12-14,-2.4,3,-6.5,0,2816
2018-12-13,-0.3,5.1,-5.3,0.3,2799
2018-12-12,-0.5,3.8,-4.2,0,2805
2018-12-11,0.3,2.6,-3,1.8,2805
2018-12-10,-1.9,5.4,-7.9,0,2805
2018-12-06,4,6.9,1.6,2.5,2773
2018-12-05,3.9,7.9,-0.3,0,2796
2018-12-04,10.2,14.1,5.2,12.2,2826
2018-12-03,12.1,15.2,9.1,8.6,2873
2018-11-30,5.1,12.1,-0.1,0,2916
2018-11-29,5,11.4,-0.9,0,2933
2018-11-28,5.9,12.1,1.2,0,3004
2018-11-27,7.8,14.9,1.5,0,2956
2018-11-26,5.9,13.9,0.6,0,2966
2018-11-23,2.3,8.6,-2.6,0,2966
2018-11-22,4.1,8.8,-0.2,0,2981
2018-11-21,6.2,11.1,1.4,0.7,2995
2018-11-20,6.1,13.5,0.3,0.1,3003
2018-11-19,7.2,13.6,2,0,3008
2018-11-16,9,13.7,5.1,1,3000
2018-11-15,8.7,16.5,3,0,3003
2018-11-14,8.5,15.9,3.3,0.4,3045
2018-11-13,8.8,15.4,4,0.4,3127
2018-11-12,9.3,14.9,4.9,1,3092
2018-11-09,12.4,16.1,7.9,0.4,3107
2018-11-08,14,17.1,12.1,34.6,3112
2018-11-07,12.8,15.5,10.1,6.1,3149
2018-11-06,11.8,19,5.7,0.2,3171
2018-11-05,10.7,19.1,3.8,0,3153
2018-11-02,9,18.3,2.1,0,3290
2018-11-01,7.7,16,1.4,0,3368
2018-10-31,7.8,14.2,2.8,0,3399
2018-10-30,7.5,13.1,2.6,0,3360
2018-10-29,9.8,15.5,5,0.3,3382
2018-10-26,12.3,15.1,9.2,6.9,3451
2018-10-25,12.3,20.9,5.6,0,3501
2018-10-24,12.2,19.5,7.1,0,3570
2018-10-23,13.2,19.3,8.6,1.2,3587
2018-10-22,12.8,20.1,6.7,0,3618
2018-10-19,12.1,19.3,6.7,0,3663
2018-10-18,11.6,17.7,6.2,6.3,3736
2018-10-17,12.4,19.3,7.6,1.5,3779
2018-10-16,13,18.5,9.1,0.3,3864
2018-10-15,14,21.1,8.5,0,4001
2018-10-12,10.4,17.6,4.6,0,4151
2018-10-11,10.7,16,5.9,0,4194
2018-10-10,13.9,17.8,9.2,1.6,4387
2018-10-08,14.5,21.1,9.7,0,4464
2018-10-05,17.5,19.3,15.7,57.9,4400
2018-10-04,18.1,24.6,10.8,0.4,4559
2018-10-02,15.5,22.1,10.1,0,4897
2018-10-01,16,20,12.3,1.2,5321
2018-09-28,16.9,22.1,11.6,0,5617
2018-09-27,17.2,23.9,11.4,0,5875
2018-09-21,19.3,21.1,17.9,26.4,5935
2018-09-20,19.7,21.5,18.3,12.6,5920
2018-09-19,20.6,25.1,16.6,2.4,6012
2018-09-18,21,27.4,16,0,6027
2018-09-17,21.9,27.3,17.8,0.1,6149
2018-09-14,21.6,24.5,19,11,6209
2018-09-13,20.9,24.2,18.4,2.9,6217
2018-09-12,21,26.7,15.6,0.1,6334
2018-09-11,19.6,24.6,14.5,0,6544
2018-09-10,20.6,26,15.6,0.1,6579
2018-09-07,21.3,25.4,17.8,4.5,6807
2018-09-06,22.6,27.1,18.2,1.1,6917
2018-09-05,23.3,28.7,18.2,0,6926
2018-09-04,23.7,28.6,19.7,26.6,7121
2018-09-03,23.8,27.3,21.1,32.1,8079
2018-08-31,23.7,27.1,20.9,31.7,8201
2018-08-30,26.3,30.4,23.9,15.2,8299
2018-08-29,26.1,30.5,22.6,16.9,8248
2018-08-28,25.1,28.9,22.7,30.3,8311
2018-08-27,23.5,25.9,21.1,45.5,8245
2018-08-24,25.6,29,23.1,20.6,7661
2018-08-23,27.1,30,24.6,25.3,7522
2018-08-22,28.9,34.7,22.9,0,7320
2018-08-21,26.8,32.3,22.1,2.2,7164
2018-08-20,26.4,31.9,21.1,0,6986
2018-08-17,25.1,30.1,20.9,0,6522
2018-08-16,27.1,32,23.5,5.2,6310
2018-08-14,29.9,36,25,0,6217
2018-08-13,29.7,35.3,25.1,0.9,6066
2018-08-10,27.7,32.4,24.9,8.2,6051
2018-08-09,28.5,33.7,24.9,3,6010
2018-08-08,28.8,34.6,24.9,1.6,5864
2018-08-07,28.6,33.3,25.4,1.2,5770
2018-08-06,29.1,34.2,25.5,12.1,5770
2018-08-03,30.1,35.6,25.4,0.1,5719
2018-08-02,30.2,36.1,24.9,0,5605
2018-08-01,30,36.6,23.8,0,5404
2018-07-31,29.2,35.3,23.9,0,5257
2018-07-30,29,34,24.9,0.2,5030
2018-07-27,30,35.9,25.5,0.1,4909
2018-07-26,29.9,35.2,25.5,0,4788
2018-07-25,29.7,34.6,25.8,0,4680
2018-07-24,29.7,35.3,24.9,0,4524
2018-07-23,29.6,35,25.4,0,4448
2018-07-20,28.7,35.2,23,0,3960
2018-07-19,28.1,34,23.1,0,3930
2018-07-18,27.8,33.4,23,0,3771
2018-07-17,28.1,33.4,23.3,0,3706
2018-07-16,28.2,33.9,23.1,0,3605
2018-07-13,27.8,32.6,24.1,0,3499
2018-07-12,27.4,32.1,23.3,0,3498
2018-07-11,26.1,30.3,22.8,3.1,3355
2018-07-10,24,28.5,20,2.4,3235
2018-07-09,20.2,21.9,18.8,12.3,3122
2018-07-06,21.8,24,19.9,5,3015
2018-07-05,23.6,26.9,21.8,11.1,3060
2018-07-04,25.6,30.8,22,10.1,3004
2018-07-03,24.8,28.5,22.1,12.2,2990
2018-07-02,23.5,26.5,21.1,44.3,2986
2018-06-29,24.2,29.1,20.6,2.6,2934
2018-06-28,23,25.9,20.6,39.1,2919
2018-06-27,24.4,28.8,21.3,31.4,2896
2018-06-26,23.4,26.4,20.4,29.4,2773
2018-06-25,25.4,32.5,19,0,2714
2018-06-22,23.8,31,16.6,0,2686
2018-06-21,23.1,29.5,17.8,0,2718
2018-06-20,22.5,28.2,18,0,2757
2018-06-19,21.3,25.7,18.2,3.2,2745
2018-06-18,23.3,29.7,17.9,0,2747
2018-06-15,19.9,24.6,16.3,0.6,2708
2018-06-14,20.5,24.8,17.6,1.6,2707
2018-06-12,19.5,24.5,16,0.9,2679
2018-06-11,18.5,21.7,16.5,7,2676
2018-06-08,22.4,27.8,17.9,0,2691
2018-06-07,23.2,30,17.6,0,2691
2018-06-05,21.6,26.4,17.9,1.4,2611
2018-06-04,22.3,28.5,16.1,0,2653
2018-06-01,22.1,29.9,14.4,0,2688
2018-05-31,19.7,25.9,14.3,0,2685
2018-05-30,20.7,25.8,16.7,2.2,2797
2018-05-29,21.4,26.9,16.9,1.5,2797
2018-05-28,20.4,26.2,15.1,0.6,2797
2018-05-25,19.8,27,12.4,0,2851
2018-05-24,18.9,26.7,9.8,0,2866
2018-05-23,18.1,23.9,12.6,13.5,2789
2018-05-21,16.2,21.8,10.6,0,2807
2018-05-18,17.5,21.7,13.4,9.5,3024
2018-05-17,22.8,26.8,19.5,17.3,3018
2018-05-16,22.9,25.5,20.5,5.9,3215
2018-05-15,22.5,29.5,15,0,3252
2018-05-14,19.3,26.9,12.3,0,3312
2018-05-11,16.9,23.8,10.1,0,3345
2018-05-10,15.2,22,9.3,0,3399
2018-05-09,13.6,18.9,9.2,0,3417
2018-05-08,15.1,19.2,11.6,0.5,3457
2018-05-04,14.5,21,7.1,0,4240
2018-05-03,12,17.1,7.9,0.9,4240
2018-05-02,14.9,19.2,10.5,12.9,4240
2018-04-30,18.8,25.5,12.4,0,4309
2018-04-27,14.9,22.1,8.3,0,4299
2018-04-26,14.6,22.7,6.2,0,4299
2018-04-25,13,21,5.5,0.1,4379
2018-04-24,11.6,14.1,9,10.5,4360
2018-04-23,11.2,13.5,10.2,45.9,4282
2018-04-20,17.7,27.5,8.7,0,4292
2018-04-19,15.1,23.8,5.7,0,4259
2018-04-18,13.2,21.2,5.5,0,4284
2018-04-17,12.6,19.8,6.4,0,4270
2018-04-16,10.9,17.7,3.9,0,4270
2018-04-13,12.8,18.2,6.1,0,4309
2018-04-12,13.2,21.2,5.2,0,4334
2018-04-11,15.5,21,9.8,2.3,4317
2018-04-10,15.1,22.3,4.8,1.7,4317
2018-04-09,10.7,17.6,4.8,0,4321
2018-04-06,7.9,12.9,3.9,16.9,4333
2018-04-05,8.5,9.9,7.5,12.6,4333
2018-04-04,11.5,16.6,8.4,14.9,4306
2018-04-03,18,24.5,11.7,0.1,4306
2018-04-02,17.8,24.6,11.5,0,4321
2018-03-30,12.7,19.3,7.5,0,4299
2018-03-29,14.5,21.6,8.8,0,4291
2018-03-28,15,22.1,7.5,0,4307
2018-03-27,13.7,21.6,5.5,0,4290
2018-03-26,12,20.3,4.7,0,4251
2018-03-23,6.2,13.5,-0.7,0,4241
2018-03-22,5,11.4,0.3,0,4273
2018-03-21,1.8,3.7,0.3,8.6,4273
2018-03-20,5.3,8.7,1.9,0.6,4254
2018-03-19,8.5,11.4,5.6,19.9,4260
2018-03-16,5.2,10.1,1.5,0.7,4289
2018-03-15,12.8,16.4,7.9,23.9,4297
2018-03-14,15.2,22.5,8,0,4281
2018-03-13,12.3,20.2,3.3,0,4314
2018-03-12,7.9,16.9,-0.4,0,4347
2018-03-09,3.5,7.7,0.2,0.1,4322
2018-03-08,3.3,6.3,1,16.7,4269
2018-03-07,5.1,9.1,1.4,5.1,4295
2018-03-06,4.7,11.1,-0.7,0,4311
2018-03-05,5.7,11.6,2.3,12.1,4303
2018-03-02,1.3,8.9,-5,0,4283
2018-02-28,5.6,9.1,2.4,29.2,4280
2018-02-27,5.1,12.5,-2.7,0,4277
2018-02-26,3.1,11.7,-4.2,0,4241
2018-02-23,4.4,10.3,-2.7,1,4306
2018-02-22,0.6,7.3,-6.2,0.1,4302
2018-02-21,0.5,5.4,-3.8,0,4301
