date,cabbage,potato,strawberry,onion,spinach,cucumber,tomato,apple,carrot,broccoli
2021-03-24,11260,68517,30042,30213,8526,0,41750,48000,30000,22616
2021-03-23,10632,74120,30412,31694,10498,0,38857,59271,29584,26105
2021-03-22,10946,78091,30342,31906,10448,0,38857,60000,29625,26498
2021-03-21,0,0,0,0,0,0,0,0,0,0
2021-03-20,10500,78295,31188,31879,10104,0,53636,60137,27003,24863
2021-03-19,9800,78902,28694,33672,10958,0,53636,60137,30157,25783
2021-03-18,9400,77494,28711,34798,12107,0,35000,40000,27348,25596
2021-03-17,10814,77610,30542,33236,13006,0,65433,47437,30061,21343
2021-03-16,10774,76312,31078,30657,12338,0,64389,63041,28633,21326
2021-03-15,11478,74992,31328,31096,12616,0,64389,51802,30781,23121
2021-03-14,0,0,0,0,0,0,0,0,0,0
2021-03-13,10873,73667,31838,30448,10528,0,55000,54701,29539,27003
2021-03-12,10873,72567,30820,30561,10124,0,55000,54701,31000,21634
2021-03-11,10502,69502,30152,28951,10300,0,45875,70474,29929,21467
2021-03-10,10763,71673,29732,29035,9406,0,45875,56573,29141,24994
2021-03-09,11170,69091,31242,28203,9551,0,36000,63915,29183,27501
2021-03-08,11143,67401,39414,28919,11014,0,36000,54047,28659,28102
2021-03-07,0,0,0,0,0,0,0,0,0,0
2021-03-06,10800,66504,37934,28506,11698,0,21000,53500,24648,24928
2021-03-05,10963,64081,41327,28412,10955,0,34000,58255,29240,21351
2021-03-04,10070,65661,40896,28808,12641,0,31512,67586,29852,19921
2021-03-03,10197,65333,38371,29316,13132,0,31512,63706,27536,19404
2021-03-02,10524,67575,36709,30171,13448,0,30659,43762,29982,19669
2021-03-01,10880,67115,39937,30486,13089,0,30659,53922,32000,26800
2021-02-28,0,0,0,0,0,0,0,0,0,0
2021-02-27,10183,66301,42268,30425,11457,0,35000,40253,31984,21515
2021-02-26,11200,69577,34629,31251,10625,0,35000,40253,30390,24402
2021-02-25,10700,70267,32373,31186,10117,0,36189,41121,33611,27316
2021-02-24,11174,75090,30808,31966,10074,0,36189,47400,31521,23074
2021-02-23,11359,75059,30656,31318,10316,0,18000,64364,31164,22424
2021-02-22,10636,77979,32827,33624,11038,0,33786,65789,31747,17814
2021-02-21,0,0,0,0,0,0,0,0,0,0
2021-02-20,10569,78261,36449,31922,12333,0,21000,35000,31000,14204
2021-02-19,10800,56788,34033,33747,12061,0,31829,51280,32181,11635
2021-02-18,10300,59511,31299,34254,14266,0,33895,40024,31938,12779
2021-02-17,10088,66092,27502,32233,16946,0,33895,39826,28500,13933
2021-02-16,9528,65593,28555,30663,16806,0,20000,44214,31503,14254
2021-02-15,8742,78064,34361,29213,17528,0,29609,61085,32849,18456
2021-02-14,0,0,0,0,0,0,0,0,0,0
2021-02-13,0,0,0,0,0,0,0,0,0,0
2021-02-12,0,0,0,0,0,0,0,0,0,0
2021-02-11,8155,81114,42370,27695,15981,0,34643,48000,34822,14964
2021-02-10,8155,81114,42933,27695,15945,0,34643,48000,34822,17280
2021-02-09,8200,79057,42396,27511,16302,0,30686,48000,32990,16905
2021-02-08,8129,82469,42065,27763,14997,0,30686,48000,32184,15505
2021-02-07,0,0,0,0,0,0,0,0,0,0
2021-02-06,7689,80263,41129,27947,13964,0,14000,72358,29413,15288
2021-02-05,7700,80999,44537,28334,14378,0,29500,72358,32330,16790
2021-02-04,8735,80262,41775,27396,13471,0,28000,101813,33265,17919
2021-02-03,7944,85545,41716,29365,12885,0,28000,49525,33395,18979
2021-02-02,7594,75886,40630,26458,14470,0,20000,74474,33563,17180
2021-02-01,8157,80133,41719,26887,14072,0,33000,48451,33264,16476
2021-01-31,0,0,0,0,0,0,0,0,0,0
2021-01-30,7500,74425,40691,27339,15108,0,26000,100000,34000,19373
2021-01-29,7859,81043,37964,26790,13759,0,33714,88268,34631,22140
2021-01-28,7716,81095,38251,26742,14774,0,26571,63066,34629,18609
2021-01-27,8100,73930,40353,26902,13177,0,32000,87706,32884,16675
2021-01-26,7200,76638,35783,26082,12492,0,30000,104138,32735,18604
2021-01-25,6682,81030,37473,25392,13868,0,35160,69968,32452,19779
2021-01-24,0,0,0,0,0,0,0,0,0,0
2021-01-23,5100,84136,35723,25653,13112,0,28000,48849,31829,22818
2021-01-22,5149,77551,35574,27207,18075,0,41727,85276,32733,24725
2021-01-21,4870,72475,32134,27743,15488,0,36000,72258,32000,26475
2021-01-20,5258,73975,37627,29361,15727,0,36000,69919,33000,27753
2021-01-19,6000,73274,34290,25590,16524,0,26857,74308,32541,31136
2021-01-18,5868,70448,40814,25717,15973,0,34257,66323,32000,30581
2021-01-17,0,0,0,0,0,0,0,0,0,0
2021-01-16,5400,66060,47454,26415,17002,0,26400,46763,31989,31259
2021-01-15,5500,66054,48484,27319,15747,0,32000,75542,31589,27819
2021-01-14,5100,67178,46021,26391,16128,0,29000,80925,32000,26505
2021-01-13,5500,67917,48655,27183,16218,0,36000,69650,33952,29331
2021-01-12,4663,67487,38757,25748,15201,0,37800,79159,30903,33038
2021-01-11,5200,64758,37013,29636,16460,0,46000,61369,33668,38524
2021-01-10,0,0,0,0,0,0,0,0,0,0
2021-01-09,3000,65226,35006,29566,12131,0,42625,27000,35000,27686
2021-01-08,3000,63490,34756,26143,15696,0,51500,82270,33571,21059
2021-01-07,4400,66266,37443,25408,15913,0,55000,94738,31786,22874
2021-01-06,4091,65695,39811,26584,20896,0,55000,48456,29004,23741
2021-01-05,4545,61714,33747,23702,16143,0,51000,64352,27601,22532
2021-01-04,4619,53645,38368,24112,15528,0,43000,83954,32307,23817
2021-01-03,0,0,0,0,0,0,0,0,0,0
2021-01-02,0,0,0,0,0,0,0,0,0,0
2021-01-01,0,0,0,0,0,0,0,0,0,0
