date,avg temp,max temp,min temp,rainFall,cabbage,potato,apple,onion,cucumber,pepper,paprika,spinach,tomato,lettuce
2020-06-05,23,29.2,18.4,0,6309 ,30348,0 ,632 ,10826 ,17355,13440,9609,8657,11234
2020-06-04,23.8,29.7,18.7,0,5173 ,30784,0 ,628 ,11329 ,16713,13795,10155,8596,11941
2020-06-03,21.9,27.4,16.9,0.2,5901 ,29978,0 ,650 ,12519 ,13332,14039,10558,8447,11556
2020-06-02,19.3,25.2,13,0.5,7864 ,29498,0 ,666 ,10181 ,13376,15364,10441,8513,14098
2020-06-01,20.6,25.9,15.6,0.3,8352 ,35568,0 ,658 ,8774 ,13230,14120,11358,9040,14774
2020-05-31,20,25.5,14.4,1.7,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-05-30,20.3,26.8,13.8,0,6940 ,27391,0 ,580 ,11468 ,13904,15631,10762,9367,14579
2020-05-29,19.3,26.2,12.5,0,8941 ,24496,0 ,577 ,14036 ,13201,15958,10301,9283,12994
2020-05-28,18.1,24.7,11.8,0,10875 ,22860,0 ,645 ,13800 ,12049,17532,9684,9644,13670
2020-05-27,18.3,24.5,13.2,0,10592 ,23461,0 ,704 ,12137 ,12049,16368,10607,9172,14592
2020-05-26,18.2,24.3,14,0.4,10280 ,27318,0 ,747 ,11987 ,11341,19064,11082,9324,17161
2020-05-25,17.7,22.4,13.8,0,10407 ,28525,0 ,741 ,13364 ,12286,16795,11313,10068,16579
2020-05-24,18.4,23.5,13.9,3.8,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-05-23,18.2,24.3,12.5,0.1,10040 ,30916,0 ,804 ,15296 ,12493,16228,11156,10395,16736
2020-05-22,16.8,22.2,12.3,0.2,10027 ,33662,0 ,799 ,14595 ,13637,13951,11263,10257,15051
2020-05-21,15.4,21.2,9.4,0,11446 ,36050,0 ,784 ,13698 ,14602,14568,11415,9794,15734
2020-05-20,13.7,19.2,8.6,0.3,9719 ,43471,0 ,852 ,12273 ,16785,14979,11058,8688,14535
2020-05-19,13.4,17.1,10.5,8.3,9566 ,43878,0 ,860 ,11560 ,15407,19566,10069,7479,13277
2020-05-18,18,23.2,14,18.4,8836 ,42862,0 ,918 ,11845 ,10761,14723,8764,6984,13772
2020-05-17,19.3,25.3,15.1,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-05-16,17.4,21.9,14.5,0.4,8570 ,37872,0 ,982 ,12488 ,9909,11896,10421,6639,14567
2020-05-15,15.9,18.9,14.3,17.8,9620 ,40954,0 ,931 ,15262 ,9678,13160,8672,6811,14756
2020-05-14,18.6,26,10.4,0,10213 ,44318,0 ,827 ,15489 ,9844,13870,9180,6391,12055
2020-05-13,16.1,22.9,8.6,0,10150 ,47428,0 ,754 ,14674 ,8870,11301,8921,6401,10383
2020-05-12,16.3,21.7,11.7,0.3,10205 ,46675,0 ,793 ,14001 ,8925,11036,10519,5269,11050
2020-05-11,18.1,24.4,12.1,0.3,9420 ,39951,0 ,774 ,13188 ,10266,10708,8340,6294,11371
2020-05-10,15.6,19.5,12.8,0.4,0,0,0,0,0,0,0,0,0,0
2020-05-09,15.7,18.2,13.4,33.1,9437 ,42808,0 ,778 ,12844 ,9487,11689,8581,6261,11373
2020-05-08,17.1,23.7,9.2,3.6,10359 ,44795,0 ,750 ,11599 ,10300,12233,8070,6921,9370
2020-05-07,16.9,23.5,10,0,10003 ,49509,0 ,813 ,10165 ,8851,13698,8741,7012,7873
2020-05-06,17.7,25.5,11.2,0,11019 ,50913,17000 ,841 ,9042 ,9836,15114,10064,7224,9645
2020-05-05,15.4,19.9,11.8,1.3,9771 ,50356,17000 ,887 ,8665 ,10602,15309,8958,7299,8604
2020-05-04,19,26.2,13.5,0,11370 ,48445,17000 ,926 ,8293 ,11292,15559,10499,9181,9457
2020-05-03,18.3,21.6,15.6,12.6,0,0,0,0,0,0,0,0,0,0
2020-05-02,20.5,25.2,16.7,0.4,10886 ,49578,17000 ,914 ,9135 ,10811,19711,11982,10370,12065
2020-05-01,20.9,27.4,14.8,0,12385 ,51368,17000 ,941 ,11470 ,11000,19210,11138,10389,12205
2020-04-30,17,24.4,7.1,0,13613 ,53289,17000 ,899 ,12569 ,12384,19838,11251,12857,12195
2020-04-29,14.8,22.9,7,0,12466 ,52841,17000 ,843 ,13684 ,16326,21088,10244,11922,10114
2020-04-28,12.8,20.3,4,0,11999 ,54101,17000 ,854 ,16744 ,18465,24721,8407,11299,8865
2020-04-27,11.2,17.9,4.4,0.1,11562 ,49870,17000 ,920 ,13695 ,18888,22995,8543,12293,8595
2020-04-26,11.9,18.2,5.6,0.2,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-04-25,13.9,21,5.9,0,11052 ,48432,17000 ,871 ,13858 ,18627,21331,6705,11422,6917
2020-04-24,10,16,2.6,0,10460 ,46146,17000 ,889 ,14399 ,18595,21074,7118,11921,7377
2020-04-23,8.4,14.3,3,0,10181 ,46626,17000 ,893 ,13978 ,16810,19989,7725,13740,6741
2020-04-22,7.2,11.5,3.8,0,10129 ,46460,17000 ,955 ,13195 ,15949,19997,8073,13851,5841
2020-04-21,8.9,13.9,4.9,0,9743 ,47894,17000 ,1065 ,12289 ,12620,21543,8680,11757,7268
2020-04-20,11.2,16.1,7.7,0.5,9429 ,44862,17000 ,1122 ,10097 ,11680,18053,9268,12872,8872
2020-04-19,10.6,14.2,7.7,19,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-04-18,12.2,18,7.8,0.7,9209 ,45368,17000 ,1073 ,12701 ,11653,18225,8661,12462,9799
2020-04-17,11.5,15.3,8.6,13.8,8880 ,44534,17000 ,999 ,14346 ,11000,21176,9595,13056,10620
2020-04-16,13,20.1,5.2,0,8925 ,45596,17000 ,961 ,15024 ,11000,22868,9543,13177,9243
2020-04-15,12.1,20.4,4.3,0,8209 ,44592,17000 ,997 ,13541 ,11121,23068,9829,13052,9365
2020-04-14,11.8,21,2,0,7889 ,44801,17000 ,960 ,13586 ,11000,24036,10370,14359,9848
2020-04-13,9.2,16.1,3.4,0,8271 ,45021,17000 ,937 ,13361 ,11596,24614,9845,14771,9568
2020-04-12,8,13.4,3.3,3.9,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-04-11,8.7,13.6,4,1.9,7216 ,46194,17000 ,840 ,14627 ,11832,23442,10279,14286,9183
2020-04-10,9.4,14.4,4.9,0,7353 ,44612,17000 ,879 ,15474 ,12084,24673,10400,15586,7847
2020-04-09,8.7,15.5,1.3,0,7396 ,44130,17000 ,1007 ,14938 ,11616,26092,9524,16905,7324
2020-04-08,9.7,15.9,3.9,0.1,7702 ,38010,17000 ,1149 ,15435 ,11000,26094,8914,15243,8937
2020-04-07,11.6,18.7,4.1,0,7371 ,39565,17000 ,1202 ,17517 ,12000,26637,8305,14846,10476
2020-04-06,8.9,16.9,-0.2,0,7435 ,31621,17000 ,1189 ,19790 ,13000,24773,8568,16027,10868
2020-04-05,6.8,14.2,-0.2,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,8.9,16.2,2.8,0,7652 ,42102,17000 ,1123 ,21663 ,15899,26450,7789,15141,10011
2020-04-03,10.4,18,2.8,0,7811 ,44168,17000 ,1100 ,21277 ,17000,26062,7126,16580,9341
2020-04-02,9.3,16.8,1.9,0,7720 ,43936,17000 ,1011 ,20176 ,16210,25801,7051,16664,8583
2020-04-01,10.6,17.4,5.4,0.7,7870 ,47022,17000 ,1074 ,19482 ,17691,28486,7935,14575,6706
2020-03-31,11,18.9,2.6,0,7887 ,53052,17000 ,1279 ,22983 ,17142,32694,9047,15918,8399
2020-03-30,9.9,16.9,4,0,8177 ,40346,17000 ,1407 ,18397 ,16872,28012,9265,14524,7971
2020-03-29,7.5,14.4,0.1,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-03-28,7,11.3,3.2,0,8059 ,47272,17000 ,1210 ,18768 ,20660,28280,9578,14011,9287
2020-03-27,11.4,16.3,6.4,5.8,7942 ,40461,17000 ,1180 ,18215 ,21091,27198,9682,14079,9305
2020-03-26,13.2,18.2,7.6,7.5,8178 ,41304,17000 ,1079 ,20618 ,22536,25750,10206,14309,10468
2020-03-25,11.5,19.6,2.5,0,8070 ,41325,17000 ,1070 ,18889 ,24103,26913,10814,14275,11361
2020-03-24,9.3,17.2,1.9,0,8595 ,38552,17000 ,998 ,19106 ,25664,29162,11450,15052,12220
2020-03-23,9.6,17.2,2,0,8291 ,40724,17000 ,960 ,18452 ,25059,24526,11618,15132,9736
2020-03-22,12.1,18.5,6.1,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-03-21,13.1,21.1,4.4,0.3,8214 ,56990,17000 ,932 ,23840 ,20696,25617,9843,15509,9506
2020-03-20,9.2,15.5,2.7,0,7991 ,37850,17000 ,953 ,22438 ,19000,26457,10535,16003,9052
2020-03-19,9.5,15.6,4.3,0.1,7974 ,40185,17000 ,943 ,22682 ,17723,26017,8818,22484,9032
2020-03-18,9.5,17.7,1.3,0,8015 ,51170,17000 ,1034 ,21187 ,16940,28471,10152,16781,9307
2020-03-17,7.2,13.5,0.6,0.1,8269 ,63527,17000 ,1053 ,23739 ,17729,28428,9192,17018,9387
2020-03-16,4.2,10.3,-2.1,0.3,8335 ,38278,17000 ,1071 ,27464 ,16615,28506,10326,17786,9125
2020-03-15,5.1,11,0.2,0.4,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-03-14,4.9,10.1,-1.2,0,8850 ,52687,17000 ,1087 ,34511 ,18297,30632,9632,17542,9374
2020-03-13,6.9,13,1.3,0,8291 ,45971,17000 ,1170 ,33382 ,17402,31476,10719,18736,8713
2020-03-12,6.5,14.7,-1.8,0,8234 ,29252,17000 ,1235 ,27448 ,20286,34144,10452,17717,9165
2020-03-11,4.6,9.5,0.3,0,8633 ,24580,17000 ,1266 ,25425 ,23561,36900,9714,17815,12090
2020-03-10,7.3,9.8,4.3,9.3,8464 ,27013,17000 ,1199 ,25036 ,25181,38491,10074,16949,15037
2020-03-09,8.6,14.8,1.4,3.3,8480 ,38062,17000 ,1049 ,23845 ,26404,36013,8103,16872,12148
2020-03-08,7.4,16.1,0.2,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,5.2,10.4,0.4,1.8,8821 ,33618,17000 ,999 ,24845 ,21586,35330,6787,16507,9513
2020-03-06,3.6,11.8,-4.2,0,8311 ,37600,17000 ,997 ,25586 ,26997,32198,7262,17294,9969
2020-03-05,2.2,8.3,-2.5,0,8669 ,37665,17000 ,1115 ,27396 ,24233,29399,7312,21129,10909
2020-03-04,4.1,8.4,0.1,0,8535 ,53569,17000 ,1202 ,29190 ,24134,28645,7564,18025,10685
2020-03-03,5.9,12,-0.1,0.1,8919 ,34592,17000 ,1217 ,31649 ,26013,35212,7322,18255,9268
2020-03-02,5.1,9.6,1.6,0.1,9054 ,49457,17000 ,1278 ,33615 ,28499,34213,7112,19175,6291
2020-03-01,6.7,11.9,1.9,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-02-29,6.5,12,2.6,0,8757 ,65677,17000 ,1481 ,34676 ,34399,38317,8770,20726,7529
2020-02-28,4.2,6.5,1.4,2.6,9122 ,46796,17000 ,1691 ,40186 ,39064,38813,8784,19326,8284
2020-02-27,5.1,10.1,1.1,0.1,9205 ,68288,17000 ,1840 ,64413 ,39230,35943,8342,20568,9698
2020-02-26,6.9,11.8,2.9,1.2,9193 ,41809,17000 ,1706 ,38326 ,36764,36713,9285,17521,11801
2020-02-25,7.3,9.8,5.5,27.7,9137 ,45616,17000 ,1517 ,30933 ,53209,36772,8453,18864,13020
2020-02-24,6.9,14.7,-1.6,0.2,9107 ,37494,17000 ,1340 ,29939 ,30780,29232,7243,18597,9861
2020-02-23,3.2,9.4,-2.1,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-02-22,6.2,9.9,1.8,1.7,9076 ,39147,17000 ,1189 ,27817 ,29938,28118,7467,18686,9483
2020-02-21,6.8,13.9,-0.6,1.7,9015 ,31305,17000 ,1155 ,26699 ,26146,29922,8161,20122,9268
2020-02-20,4.7,12.3,-1.3,0,8658 ,28310,17000 ,1092 ,24468 ,22686,28631,7229,19653,9112
2020-02-19,2.1,9.2,-4.6,0,8916 ,31024,17000 ,1087 ,26499 ,17779,28391,6364,19500,8780
2020-02-18,-1.7,4,-6.8,0,9456 ,33366,17000 ,1079 ,27991 ,16261,28341,6967,19590,9028
2020-02-17,-3,-0.5,-5.2,1.3,9194 ,37072,17000 ,1035 ,29804 ,16313,25860,7105,20118,8257
2020-02-16,1.8,8.3,-2.1,6.7,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-02-15,9.4,15.9,3.2,1.4,8753 ,34341,17000 ,1025 ,27741 ,16850,24307,6666,19025,7570
2020-02-14,7.8,15.8,3,0,8909 ,30361,17000 ,1026 ,28625 ,17010,24752,6826,20142,8003
2020-02-13,8,12.5,3.5,0.1,9558 ,32736,17000 ,949 ,26973 ,17277,26793,6003,19396,8342
2020-02-12,7.6,10,5,13.3,9360 ,27579,17000 ,936 ,30499 ,18655,32872,7097,19268,8918
2020-02-11,5.4,13.5,-3.2,0.1,8998 ,29517,17000 ,904 ,32410 ,23272,36708,7455,21197,9579
2020-02-10,3.7,10.8,-2,0,8790 ,38749,17000 ,912 ,32164 ,27701,33393,7171,20568,10237
2020-02-09,0.1,6.1,-6,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,1.3,5.8,-2.5,0.1,9186 ,33870,17000 ,909 ,32562 ,28319,33392,6613,19494,8963
2020-02-07,-0.4,5.3,-6.6,0,8819 ,48965,17000 ,900 ,34454 ,28216,35857,5023,19577,8373
2020-02-06,-4.2,2,-10.2,0,9022 ,32938,17000 ,897 ,39385 ,29780,32189,5479,21380,8126
2020-02-05,-3.6,1,-7.4,0,9449 ,29052,17000 ,944 ,43705 ,33892,37014,5370,17951,10262
2020-02-04,0.1,6.3,-6.2,0.3,8970 ,27225,17000 ,972 ,36662 ,30000,41593,5962,16629,12938
2020-02-03,1.3,5.7,-2.8,0,8500 ,31912,17000 ,954 ,35609 ,30000,36349,6363,15778,10640
2020-02-02,2.1,7.8,-2.5,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,2.2,7.8,-2.6,0,8311 ,20529,17000 ,947 ,32500 ,28200,33865,6606,14421,9961
2020-01-31,3,7.8,-0.7,0,8609 ,25183,17000 ,933 ,30992 ,28318,33376,6763,13120,10460
2020-01-30,4.3,8.8,0.9,0.9,8258 ,26886,17000 ,923 ,32711 ,30604,34430,6382,13689,12996
2020-01-29,5.4,9.4,2.4,0.9,8689 ,28255,17000 ,906 ,32200 ,31679,42127,6556,11894,15586
2020-01-28,6.4,10.2,3.1,1.1,8549 ,25425,17000 ,934 ,33332 ,35407,42536,5907,12268,19331
2020-01-27,5.7,7.8,4,15.4,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-01-26,5.8,10.6,0.5,0.5,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-01-25,4.8,9.2,1.2,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-01-24,4.2,10.5,-0.6,0.9,6482 ,25567,17000 ,922 ,37102 ,23385,34941,5855,9597,19940
2020-01-23,5.1,10.2,1.6,2,9290 ,25567,17000 ,922 ,56514 ,46122,40666,9244,12749,28773
2020-01-22,2.9,5.6,-0.2,4.4,9269 ,22025,19009 ,957 ,60149 ,28853,46646,9830,18035,34094
2020-01-21,0.4,6.9,-5.3,0,9030 ,24842,17925 ,941 ,53652 ,27128,47156,9435,15286,26909
2020-01-20,2.3,6.8,-1.6,0,8940 ,25859,16742 ,930 ,56559 ,28032,46029,9484,15877,33409
2020-01-19,2,6.8,-2.6,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-01-18,1.1,7.3,-3.6,0.6,8612 ,36470,16369 ,906 ,50977 ,25357,43110,8918,15629,35760
2020-01-17,0.5,6.7,-3.7,0.2,8885 ,34342,20459 ,866 ,46983 ,23956,38082,8089,16556,33147
2020-01-16,-0.6,5.6,-5.3,0,9036 ,37254,19292 ,869 ,44448 ,22524,39265,8178,19194,37406
2020-01-15,-1.2,4.2,-5.4,0,8564 ,28079,19358 ,894 ,44803 ,22068,38512,8530,20347,39859
2020-01-14,-0.6,4.5,-4.1,0,8408 ,31666,17535 ,890 ,40610 ,22068,35287,8365,22743,35906
2020-01-13,0.1,3.7,-3.2,0,8432 ,26539,18358 ,908 ,43112 ,19501,31282,7454,25355,35903
2020-01-12,1.4,4.8,-1,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2020-01-11,1.6,6.8,-2.8,0,8736 ,29227,17714 ,923 ,36702 ,20226,30033,7374,25402,28388
2020-01-10,0.7,7.3,-4,0,9168 ,23525,21539 ,942 ,38846 ,20206,30083,7109,19332,24750
2020-01-09,1.6,5.2,-1.6,0,9051 ,24161,22407 ,965 ,35492 ,24178,29256,7094,17540,24702
2020-01-08,5.2,11.4,2.9,4.6,9258 ,21831,24389 ,957 ,39980 ,25627,30481,7543,19684,24457
2020-01-07,8.7,13.4,4.8,42.4,9958 ,28769,22409 ,1008 ,40848 ,28000,29986,7496,14459,27059
2020-01-06,3.2,5.6,-0.9,9.4,9078 ,27555,20000 ,941 ,42378 ,23234,28841,6829,13856,30846
2020-01-05,1.1,8.5,-5,0,0,0,0,0,0,0,0,0,0,0
2020-01-04,1.1,7.7,-3.9,0,8902 ,31755,0 ,881 ,38879 ,20649,26824,7233,13604,30732
2020-01-03,1.7,7.4,-2.5,0,9494 ,26131,0 ,840 ,42642 ,20648,29981,8635,13292,29673
2020-01-02,1.1,6,-3.2,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,-1.3,3.6,-6.9,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-12-31,-4.1,0.2,-7,0.1,9979 ,30908,0 ,809 ,38931 ,23498,22645,9659,13821,25831
2019-12-30,4.7,9.5,-0.1,0.9,9846 ,28902,0 ,817 ,45486 ,19934,21270,6192,13375,23769
2019-12-29,2.2,6.4,-2.9,6,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-12-28,0.1,7.2,-5.4,0,9300 ,34186,0 ,813 ,39063 ,19690,22121,5030,12482,26668
2019-12-27,0.2,4.8,-3.6,0,9036 ,24000,0 ,820 ,34927 ,20449,22127,5250,13628,21114
2019-12-26,3.3,5.7,1.1,1.2,8154 ,22654,0 ,794 ,29189 ,21286,22742,5554,14157,18278
2019-12-25,3.2,10.6,-3.5,0,7938 ,28054,0 ,787 ,27752 ,19759,21277,5590,13616,16719
2019-12-24,1.6,8.6,-2.4,0,8570 ,21605,0 ,776 ,24560 ,18800,22305,6088,12838,16379
2019-12-23,3.5,8.4,-1.3,0.7,8569 ,22667,0 ,729 ,24514 ,17345,18784,6383,12814,14998
2019-12-22,2.6,8.7,-1.5,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-12-21,-0.1,4.4,-4.5,0.1,7991 ,21760,0 ,712 ,22323 ,15727,16141,6648,11440,15314
2019-12-20,0.7,5.3,-3.2,0.1,8052 ,18641,0 ,699 ,25702 ,15191,16413,6403,12916,15630
2019-12-19,1.9,6.7,-1.5,0,8664 ,18401,0 ,693 ,25219 ,13838,17510,6562,14934,16841
2019-12-18,4.4,8.4,1.5,0.3,8578 ,18481,0 ,680 ,26979 ,14357,17782,5926,12133,14373
2019-12-17,8,12.1,3.5,2.2,8653 ,19207,0 ,724 ,25664 ,14371,18000,5854,13035,14970
2019-12-16,6.7,13.9,0.6,0,8863 ,19956,0 ,737 ,28561 ,16518,16972,6493,12971,16560
2019-12-15,4.4,12.2,-1.9,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-12-14,3.8,8.7,-0.4,0.4,8725 ,21088,0 ,735 ,28712 ,15513,19212,5765,12690,17879
2019-12-13,1.2,7.8,-5,0.1,8522 ,20381,0 ,749 ,29055 ,15513,15958,7246,15031,17360
2019-12-12,1.4,5.9,-2.7,0,8578 ,20388,0 ,769 ,29952 ,17000,16035,8009,15109,16302
2019-12-11,6.7,13,1.6,0.3,8765 ,22374,0 ,766 ,29581 ,18467,13558,7683,15296,17611
2019-12-10,6.1,13,1.1,0.4,8820 ,21647,0 ,796 ,27829 ,17526,14727,7602,15118,19532
2019-12-09,2.5,9.7,-4.1,0.1,8754 ,21644,0 ,797 ,27948 ,15849,15747,7556,16651,17328
2019-12-08,0.8,7.7,-4,0,0,0,0,0,0,0,0,0,0,0
2019-12-07,-0.3,5.7,-6.9,0,8678 ,20892,0 ,800 ,28095 ,15013,15415,6985,15865,16576
2019-12-06,-3.5,2.1,-8.1,0,9263 ,20120,0 ,800 ,32513 ,13785,15826,7676,16689,15791
2019-12-05,0,4.6,-4.7,0,8716 ,20193,0 ,806 ,30848 ,15500,16784,7635,16805,13982
2019-12-04,3.9,9.2,-0.6,0.1,8103 ,20792,0 ,802 ,32654 ,14968,18043,7879,14584,15346
2019-12-03,2,6.4,-3.1,0.4,8087 ,20083,0 ,817 ,31858 ,15000,17296,7717,14508,15233
2019-12-02,3.3,6.7,-0.1,0.2,9158 ,18751,0 ,795 ,29824 ,14500,18091,7269,14835,15599
2019-12-01,6,7.9,4.4,12.9,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-11-30,5.1,12.6,-1.9,0.1,8524 ,18141,0 ,722 ,25577 ,15129,21819,6426,13089,16652
2019-11-29,3.1,9.8,-1.5,0,9473 ,18528,0 ,681 ,27326 ,12500,22657,6627,15209,15017
2019-11-28,4.6,10.4,0.1,2.3,8588 ,19238,0 ,668 ,26662 ,12500,26020,6886,13750,14497
2019-11-27,6,9.5,2.4,0.8,7319 ,19976,0 ,644 ,28819 ,14105,21843,7129,13065,16691
2019-11-26,7.5,13.4,2.2,0.3,8174 ,20298,0 ,627 ,30805 ,18080,21911,7287,13092,25510
2019-11-25,5.7,10.6,3.1,2.7,9163 ,23164,0 ,616 ,34424 ,19316,22017,7474,13524,24678
2019-11-24,12.5,19.3,7.1,1.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-11-23,10.4,18.1,4.1,0,10299 ,20970,0 ,597 ,36208 ,20074,18197,6555,12709,24875
2019-11-22,8.9,17.3,2.4,0,11195 ,20425,0 ,598 ,35229 ,19748,19088,7146,13588,16946
2019-11-21,4.7,12.1,-3,0,9728 ,20558,0 ,620 ,33523 ,12251,18102,7034,13595,12679
2019-11-20,2.2,8.7,-2.5,0,9755 ,18057,0 ,628 ,32430 ,12251,18392,7495,13842,13731
2019-11-19,3.3,6.8,0.1,0.1,9196 ,17775,0 ,639 ,30429 ,12251,17948,7912,14586,14200
2019-11-18,8.4,16.2,3,12.8,9783 ,20318,0 ,600 ,29903 ,12251,15135,8536,15004,15232
2019-11-17,10.8,15.3,5.7,20,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-11-16,10.1,16.9,5,0.3,9829 ,18073,0 ,567 ,28320 ,12268,15788,10260,14950,14320
2019-11-15,6.8,13.5,-1.5,3.3,9156 ,20903,0 ,566 ,26195 ,12213,17501,8755,16719,13453
2019-11-14,3.3,8.4,-1.1,0,9025 ,18995,0 ,551 ,28270 ,13000,18271,8268,17094,16281
2019-11-13,8.6,13.5,3.3,2.7,8279 ,19551,0 ,551 ,26119 ,16275,20897,7807,17203,16664
2019-11-12,9.2,16.3,4.3,0,8466 ,19668,0 ,547 ,28879 ,16699,19258,8023,16220,16031
2019-11-11,11.7,16.7,7.4,1,9098 ,22652,0 ,540 ,26659 ,17940,18677,8394,16189,16585
2019-11-10,9.1,15.8,2.5,8,0,0,0,0,0,0,0,0,0,0
2019-11-09,8.1,17.1,1,0.1,9251 ,18380,0 ,530 ,25762 ,18941,19057,8647,16998,15275
2019-11-08,7.5,15.2,1.8,0,7930 ,19750,0 ,537 ,24174 ,18000,22279,8860,17358,15088
2019-11-07,10.4,16.8,5.2,0,7373 ,18841,0 ,539 ,24046 ,15077,21537,8736,17313,14590
2019-11-06,10.9,18.5,5,0,7735 ,18710,0 ,537 ,23068 ,15892,20447,9389,17418,17190
2019-11-05,11.3,18.8,5.6,0,8153 ,18567,0 ,532 ,27242 ,16289,21068,9558,16751,16309
2019-11-04,12.1,18.7,7.2,0.1,8657 ,19293,0 ,521 ,25907 ,15639,19648,9503,17406,17291
2019-11-03,13.5,20.3,9.1,1.8,0,0,0,0,0,0,0,0,0,0
2019-11-02,13.1,19.8,7.3,0,8721 ,19468,0 ,508 ,25788 ,16655,17685,8736,17156,19580
2019-11-01,14,21.6,8.5,0,9141 ,19349,0 ,533 ,21212 ,18405,16833,8422,17569,20348
2019-10-31,12.9,20.4,5.5,0,9092 ,18567,0 ,512 ,23322 ,16480,19520,8816,16797,19948
2019-10-30,10.8,18.1,5.1,0,9013 ,17811,0 ,525 ,21892 ,18035,20145,9633,15986,22375
2019-10-29,12.9,18.5,7.8,0.7,8984 ,16960,0 ,528 ,17988 ,20198,21361,10804,13647,21803
2019-10-28,11.1,18.3,3.9,0.2,9339 ,16440,0 ,514 ,14650 ,20565,20730,12875,16736,20978
2019-10-27,10.2,17.2,4.8,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-10-26,12.6,17,8.5,0,8502 ,15207,0 ,527 ,12986 ,22524,20288,12390,15654,17144
2019-10-25,16.8,22.6,11.8,0.3,10179 ,14854,0 ,523 ,13302 ,18506,19427,12297,15332,24549
2019-10-24,17.2,21.9,13.5,1.8,9343 ,16454,0 ,527 ,14545 ,18506,21422,13417,13588,33102
2019-10-23,15.7,19.7,11.6,0.1,10660 ,15720,0 ,517 ,16023 ,20233,26969,12720,13141,29775
2019-10-22,15.6,22.8,9.9,0,10256 ,15666,0 ,521 ,18568 ,20333,23415,12651,12319,32626
2019-10-21,15,22.9,9.1,0,10104 ,15746,0 ,532 ,18375 ,22394,22377,16352,13573,36612
2019-10-20,14.9,22.5,10.1,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-10-19,16,22.4,11.5,0.1,11623 ,16834,0 ,566 ,23886 ,20941,29662,18602,13176,43302
2019-10-18,15,19.3,10.6,4.3,11654 ,16799,0 ,525 ,26310 ,19829,31752,19166,14312,52901
2019-10-17,13.7,19.8,9.2,0,13330 ,17977,0 ,522 ,28302 ,18000,31325,19693,14321,47050
2019-10-16,13,20.2,7.8,0,14911 ,17640,0 ,516 ,28177 ,15855,28631,18393,13648,46739
2019-10-15,13.1,18.6,8.3,1,14565 ,18427,0 ,496 ,32291 ,15466,25436,14899,12704,53640
2019-10-14,14.4,21.2,9,2.6,13440 ,19381,0 ,494 ,28871 ,13499,26153,15512,12033,54849
2019-10-13,15.6,22,10.3,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2019-10-12,17.8,23.1,13.3,0,12999 ,18169,0 ,485 ,32386 ,13089,24484,16302,12487,58838
2019-10-11,17.7,24.7,11.4,0,13621 ,19118,0 ,476 ,31336 ,15730,23655,15853,14314,50657
2019-10-10,14.6,21.3,8.2,0,13496 ,18645,0 ,458 ,26627 ,16207,24800,13022,14937,42763
2019-10-09,12.9,21.1,6.3,0,12920 ,17709,0 ,450 ,24199 ,17551,25246,12239,16164,35293
2019-10-08,15.6,21.8,9.9,0.1,11217 ,17359,0 ,457 ,24126 ,21379,27849,13467,16449,37012
2019-10-07,15.3,17.5,13.6,8.3,13727 ,17292,0 ,457 ,18298 ,26311,29298,12725,21439,37097
2019-10-06,17,21.5,13.2,0,0,0,0,0,0,0,0,0,0,0
2019-10-05,18.8,22.6,15.4,2.5,12609 ,17050,0 ,449 ,15078 ,24677,29731,11224,31282,32570
